event_event_ticker,event_series_ticker,event_sub_title,event_title,event_collateral_return_type,event_mutually_exclusive,event_category,event_strike_date,market_ticker,market_market_type,market_title,market_subtitle,market_yes_sub_title,market_no_sub_title,market_open_time,market_close_time,market_expected_expiration_time,market_expiration_time,market_latest_expiration_time,market_settlement_timer_seconds,market_status,market_response_price_units,market_notional_value,market_tick_size,market_yes_bid,market_yes_ask,market_no_bid,market_no_ask,market_last_price,market_previous_yes_bid,market_previous_yes_ask,market_previous_price,market_volume,market_volume_24h,market_liquidity,market_open_interest,market_result,market_settlement_value,market_can_close_early,market_expiration_value,market_category,market_risk_limit_cents,market_strike_type,market_cap_strike,market_rules_primary,market_rules_secondary
"KXHIGHAUS-25JAN08","KXHIGHAUS","On Jan 8, 2025","Highest temperature in Austin on Jan 8, 2025?","MECNET",true,"Climate and Weather","2025-01-09T05:59:00Z","KXHIGHAUS-25JAN08-T44","binary","","45° or above","45° or above","45° or above","2025-01-07T15:00:00Z","2025-01-09T05:59:00Z","2025-01-09T15:00:00Z","2025-01-15T15:00:00Z","2025-01-15T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,41759,0,38429,12908,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for January 08, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 44°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 08, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 08, 2025, or one week after January 08, 2025."
"KXHIGHAUS-25JAN09","KXHIGHAUS","On Jan 9, 2025","Highest temperature in Austin on Jan 9, 2025?","MECNET",true,"Climate and Weather","2025-01-10T05:59:00Z","KXHIGHAUS-25JAN09-T36","binary","","35° or below","35° or below","35° or below","2025-01-08T15:00:00Z","2025-01-10T05:59:00Z","2025-01-10T15:00:00Z","2025-01-16T15:00:00Z","2025-01-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,0,0,0,0,0,0,0,0,"no",0,true,"","",0,"less",36,"If the highest temperature recorded in Austin Bergstrom for January 09, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 36°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 09, 2025, or one week after January 09, 2025."
"KXHIGHAUS-25JAN09","KXHIGHAUS","On Jan 9, 2025","Highest temperature in Austin on Jan 9, 2025?","MECNET",true,"Climate and Weather","2025-01-10T05:59:00Z","KXHIGHAUS-25JAN09-B36.5","binary","","36° to 37°","36° to 37°","36° to 37°","2025-01-08T15:00:00Z","2025-01-10T05:59:00Z","2025-01-10T15:00:00Z","2025-01-16T15:00:00Z","2025-01-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,7217,0,456,5769,"no",0,true,"","",0,"between",37,"If the highest temperature recorded in Austin Bergstrom for January 09, 2025 as reported by the National Weather Service's Daily Climate Report, is between 36-37°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 09, 2025, or one week after January 09, 2025."
"KXHIGHAUS-25JAN09","KXHIGHAUS","On Jan 9, 2025","Highest temperature in Austin on Jan 9, 2025?","MECNET",true,"Climate and Weather","2025-01-10T05:59:00Z","KXHIGHAUS-25JAN09-B38.5","binary","","38° to 39°","38° to 39°","38° to 39°","2025-01-08T15:00:00Z","2025-01-10T05:59:00Z","2025-01-10T15:00:00Z","2025-01-16T15:00:00Z","2025-01-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,17073,0,4882,8136,"no",0,true,"","",0,"between",39,"If the highest temperature recorded in Austin Bergstrom for January 09, 2025 as reported by the National Weather Service's Daily Climate Report, is between 38-39°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 09, 2025, or one week after January 09, 2025."
"KXHIGHAUS-25JAN09","KXHIGHAUS","On Jan 9, 2025","Highest temperature in Austin on Jan 9, 2025?","MECNET",true,"Climate and Weather","2025-01-10T05:59:00Z","KXHIGHAUS-25JAN09-B40.5","binary","","40° to 41°","40° to 41°","40° to 41°","2025-01-08T15:00:00Z","2025-01-10T05:59:00Z","2025-01-10T15:00:00Z","2025-01-16T15:00:00Z","2025-01-16T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,27043,0,488,9843,"yes",100,true,"41.00","",0,"between",41,"If the highest temperature recorded in Austin Bergstrom for January 09, 2025 as reported by the National Weather Service's Daily Climate Report, is between 40-41°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 09, 2025, or one week after January 09, 2025."
"KXHIGHAUS-25JAN09","KXHIGHAUS","On Jan 9, 2025","Highest temperature in Austin on Jan 9, 2025?","MECNET",true,"Climate and Weather","2025-01-10T05:59:00Z","KXHIGHAUS-25JAN09-B42.5","binary","","42° to 43°","42° to 43°","42° to 43°","2025-01-08T15:00:00Z","2025-01-10T05:59:00Z","2025-01-10T15:00:00Z","2025-01-16T15:00:00Z","2025-01-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,9310,0,0,4998,"no",0,true,"","",0,"between",43,"If the highest temperature recorded in Austin Bergstrom for January 09, 2025 as reported by the National Weather Service's Daily Climate Report, is between 42-43°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 09, 2025, or one week after January 09, 2025."
"KXHIGHAUS-25JAN09","KXHIGHAUS","On Jan 9, 2025","Highest temperature in Austin on Jan 9, 2025?","MECNET",true,"Climate and Weather","2025-01-10T05:59:00Z","KXHIGHAUS-25JAN09-T43","binary","","44° or above","44° or above","44° or above","2025-01-08T15:00:00Z","2025-01-10T05:59:00Z","2025-01-10T15:00:00Z","2025-01-16T15:00:00Z","2025-01-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,5900,0,0,5181,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for January 09, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 43°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 09, 2025, or one week after January 09, 2025."
"KXHIGHAUS-25JAN10","KXHIGHAUS","On Jan 10, 2025","Highest temperature in Austin on Jan 10, 2025?","MECNET",true,"Climate and Weather","2025-01-11T05:59:00Z","KXHIGHAUS-25JAN10-T40","binary","","39° or below","39° or below","39° or below","2025-01-09T15:00:00Z","2025-01-11T05:59:00Z","2025-01-11T15:00:00Z","2025-01-17T15:00:00Z","2025-01-17T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,5,0,0,0,6,0,0,6,"no",0,true,"","",0,"less",40,"If the highest temperature recorded in Austin Bergstrom for January 10, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 40°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 10, 2025, or one week after January 10, 2025."
"KXHIGHAUS-25JAN10","KXHIGHAUS","On Jan 10, 2025","Highest temperature in Austin on Jan 10, 2025?","MECNET",true,"Climate and Weather","2025-01-11T05:59:00Z","KXHIGHAUS-25JAN10-B40.5","binary","","40° to 41°","40° to 41°","40° to 41°","2025-01-09T15:00:00Z","2025-01-11T05:59:00Z","2025-01-11T15:00:00Z","2025-01-17T15:00:00Z","2025-01-17T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,4771,0,0,4362,"no",0,true,"","",0,"between",41,"If the highest temperature recorded in Austin Bergstrom for January 10, 2025 as reported by the National Weather Service's Daily Climate Report, is between 40-41°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 10, 2025, or one week after January 10, 2025."
"KXHIGHAUS-25JAN10","KXHIGHAUS","On Jan 10, 2025","Highest temperature in Austin on Jan 10, 2025?","MECNET",true,"Climate and Weather","2025-01-11T05:59:00Z","KXHIGHAUS-25JAN10-B42.5","binary","","42° to 43°","42° to 43°","42° to 43°","2025-01-09T15:00:00Z","2025-01-11T05:59:00Z","2025-01-11T15:00:00Z","2025-01-17T15:00:00Z","2025-01-17T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,39952,0,-5779,18631,"no",0,true,"","",0,"between",43,"If the highest temperature recorded in Austin Bergstrom for January 10, 2025 as reported by the National Weather Service's Daily Climate Report, is between 42-43°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 10, 2025, or one week after January 10, 2025."
"KXHIGHAUS-25JAN10","KXHIGHAUS","On Jan 10, 2025","Highest temperature in Austin on Jan 10, 2025?","MECNET",true,"Climate and Weather","2025-01-11T05:59:00Z","KXHIGHAUS-25JAN10-B44.5","binary","","44° to 45°","44° to 45°","44° to 45°","2025-01-09T15:00:00Z","2025-01-11T05:59:00Z","2025-01-11T15:00:00Z","2025-01-17T15:00:00Z","2025-01-17T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,33955,0,-20216,10360,"yes",100,true,"45.00","",0,"between",45,"If the highest temperature recorded in Austin Bergstrom for January 10, 2025 as reported by the National Weather Service's Daily Climate Report, is between 44-45°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 10, 2025, or one week after January 10, 2025."
"KXHIGHAUS-25JAN10","KXHIGHAUS","On Jan 10, 2025","Highest temperature in Austin on Jan 10, 2025?","MECNET",true,"Climate and Weather","2025-01-11T05:59:00Z","KXHIGHAUS-25JAN10-B46.5","binary","","46° to 47°","46° to 47°","46° to 47°","2025-01-09T15:00:00Z","2025-01-11T05:59:00Z","2025-01-11T15:00:00Z","2025-01-17T15:00:00Z","2025-01-17T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,17137,0,6806,8031,"no",0,true,"","",0,"between",47,"If the highest temperature recorded in Austin Bergstrom for January 10, 2025 as reported by the National Weather Service's Daily Climate Report, is between 46-47°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 10, 2025, or one week after January 10, 2025."
